date,region,disease,cases,deaths,recovered,population
2023-03-03,Maharashtra,Cholera,28285.0,842,27443,120000000
2023-03-10,Maharashtra,Cholera,29964.0,816,29148,120000000
2023-03-17,Maharashtra,Cholera,27584.0,653,26931,120000000
2023-03-24,Maharashtra,Cholera,25411.0,681,24730,120000000
2023-03-31,Maharashtra,Cholera,18039.0,233,17806,120000000
2023-04-07,Maharashtra,Cholera,19274.0,408,18866,120000000
2023-04-14,Maharashtra,Cholera,16761.0,305,16456,120000000
2023-04-21,Maharashtra,Cholera,11971.0,171,11800,120000000
2023-04-28,Maharashtra,Cholera,12544.0,125,12419,120000000
2023-05-05,Maharashtra,Cholera,8236.0,200,8036,120000000
2023-05-12,Maharashtra,Cholera,7784.0,178,7606,120000000
2023-05-19,Maharashtra,Cholera,4860.0,87,4773,120000000
2023-05-26,Maharashtra,Cholera,4390.0,64,4326,120000000
2023-06-02,Maharashtra,Cholera,,35,2127,120000000
2023-06-09,Maharashtra,Cholera,1412.0,39,1373,120000000
2023-06-16,Maharashtra,Cholera,657.0,8,649,120000000
2023-06-23,Maharashtra,Cholera,1247.0,35,1212,120000000
2023-06-30,Maharashtra,Cholera,0.0,0,0,120000000
2023-07-07,Maharashtra,Cholera,184.0,4,180,120000000
2023-07-14,Maharashtra,Cholera,562.0,14,548,120000000
2023-07-21,Maharashtra,Cholera,1552.0,41,1511,120000000
2023-07-28,Maharashtra,Cholera,2809.0,57,2752,120000000
2023-08-04,Maharashtra,Cholera,3624.0,59,3565,120000000
2023-08-11,Maharashtra,Cholera,6024.0,162,5862,120000000
2023-08-18,Maharashtra,Cholera,7282.0,193,7089,120000000
2023-08-25,Maharashtra,Cholera,,101,8197,120000000
2023-09-01,Maharashtra,Cholera,11518.0,150,11368,120000000
2023-09-08,Maharashtra,Cholera,,238,16123,120000000
2023-09-15,Maharashtra,Cholera,12874.0,383,12491,120000000
2023-09-22,Maharashtra,Cholera,18805.0,392,18413,120000000
2023-09-29,Maharashtra,Cholera,20317.0,565,19752,120000000
2023-10-06,Maharashtra,Cholera,26378.0,289,26089,120000000
2023-10-13,Maharashtra,Cholera,21099.0,618,20481,120000000
2023-10-20,Maharashtra,Cholera,28808.0,699,28109,120000000
2023-10-27,Maharashtra,Cholera,26538.0,743,25795,120000000
2023-11-03,Maharashtra,Cholera,33810.0,572,33238,120000000
2023-11-10,Maharashtra,Cholera,34589.0,553,34036,120000000
2023-11-17,Maharashtra,Cholera,39626.0,671,38955,120000000
2023-11-24,Maharashtra,Cholera,43574.0,507,43067,120000000
2023-12-01,Maharashtra,Cholera,44480.0,806,43674,120000000
2023-12-08,Maharashtra,Cholera,45017.0,1251,43766,120000000
2023-12-15,Maharashtra,Cholera,45729.0,1116,44613,120000000
2023-12-22,Maharashtra,Cholera,48022.0,1359,46663,120000000
2021-01-01,Maharashtra,Influenza,0.0,0,0,120000000
2021-01-08,Maharashtra,Influenza,317.0,0,317,120000000
2021-01-15,Maharashtra,Influenza,1104.0,1,1103,120000000
2021-01-22,Maharashtra,Influenza,2901.0,4,2897,120000000
2021-01-29,Maharashtra,Influenza,3735.0,3,3732,120000000
2021-02-05,Maharashtra,Influenza,5888.0,7,5881,120000000
2021-02-12,Maharashtra,Influenza,9428.0,5,9423,120000000
2021-02-19,Maharashtra,Influenza,15081.0,7,15074,120000000
2021-02-26,Maharashtra,Influenza,14747.0,17,14730,120000000
2021-03-05,Maharashtra,Influenza,16571.0,22,16549,120000000
2021-03-12,Maharashtra,Influenza,24530.0,26,24504,120000000
2021-03-19,Maharashtra,Influenza,,17,25257,120000000
2021-03-26,Maharashtra,Influenza,40297.0,58,40239,120000000
2021-04-02,Maharashtra,Influenza,31350.0,21,31329,120000000
2021-04-09,Maharashtra,Influenza,46593.0,56,46537,120000000
2021-04-16,Maharashtra,Influenza,54958.0,53,54905,120000000
2021-04-23,Maharashtra,Influenza,44128.0,45,44083,120000000
2021-04-30,Maharashtra,Influenza,57986.0,44,57942,120000000
2021-05-07,Maharashtra,Influenza,64409.0,74,64335,120000000
2021-05-14,Maharashtra,Influenza,72308.0,85,72223,120000000
2021-05-21,Maharashtra,Influenza,64549.0,83,64466,120000000
2021-05-28,Maharashtra,Influenza,69114.0,75,69039,120000000
2021-06-04,Maharashtra,Influenza,64764.0,96,64668,120000000
2021-06-11,Maharashtra,Influenza,81821.0,84,81737,120000000
2021-06-18,Maharashtra,Influenza,63304.0,91,63213,120000000
2021-06-25,Maharashtra,Influenza,79109.0,92,79017,120000000
2021-07-02,Maharashtra,Influenza,67188.0,89,67099,120000000
2021-07-09,Maharashtra,Influenza,91020.0,85,90935,120000000
2021-07-16,Maharashtra,Influenza,72446.0,74,72372,120000000
2021-07-23,Maharashtra,Influenza,82458.0,87,82371,120000000
2021-07-30,Maharashtra,Influenza,87288.0,104,87184,120000000
2021-08-06,Maharashtra,Influenza,59865.0,55,59810,120000000
2021-08-13,Maharashtra,Influenza,72429.0,45,72384,120000000
2021-08-20,Maharashtra,Influenza,54462.0,32,54430,120000000
2021-08-27,Maharashtra,Influenza,67243.0,51,67192,120000000
2021-09-03,Maharashtra,Influenza,58287.0,32,58255,120000000
2021-09-10,Maharashtra,Influenza,61103.0,65,61038,120000000
2021-09-17,Maharashtra,Influenza,47078.0,64,47014,120000000
2021-09-24,Maharashtra,Influenza,40440.0,40,40400,120000000
2021-10-01,Maharashtra,Influenza,34046.0,18,34028,120000000
2021-10-08,Maharashtra,Influenza,27934.0,34,27900,120000000
2021-10-15,Maharashtra,Influenza,33787.0,32,33755,120000000
2021-10-22,Maharashtra,Influenza,20774.0,10,20764,120000000
2021-10-29,Maharashtra,Influenza,20357.0,29,20328,120000000
2021-11-05,Maharashtra,Influenza,17934.0,25,17909,120000000
2021-11-12,Maharashtra,Influenza,14542.0,10,14532,120000000
2021-11-19,Maharashtra,Influenza,10368.0,11,10357,120000000
2021-11-26,Maharashtra,Influenza,7439.0,8,7431,120000000
2021-12-03,Maharashtra,Influenza,4555.0,5,4550,120000000
2021-12-10,Maharashtra,Influenza,2434.0,2,2432,120000000
2021-12-17,Maharashtra,Influenza,972.0,1,971,120000000
2021-12-24,Maharashtra,Influenza,249.0,0,249,120000000
2021-12-31,Maharashtra,Influenza,0.0,0,0,120000000
2022-01-07,Maharashtra,Influenza,322.0,0,322,120000000
2022-01-14,Maharashtra,Influenza,1059.0,0,1059,120000000
2022-01-21,Maharashtra,Influenza,2978.0,3,2975,120000000
2022-01-28,Maharashtra,Influenza,5209.0,2,5207,120000000
2022-02-04,Maharashtra,Influenza,8187.0,6,8181,120000000
2022-02-11,Maharashtra,Influenza,10960.0,13,10947,120000000
2022-02-18,Maharashtra,Influenza,14298.0,12,14286,120000000
2022-02-25,Maharashtra,Influenza,18976.0,15,18961,120000000
2022-03-04,Maharashtra,Influenza,20802.0,18,20784,120000000
2022-03-11,Maharashtra,Influenza,24317.0,28,24289,120000000
2022-03-18,Maharashtra,Influenza,25694.0,24,25670,120000000
2022-03-25,Maharashtra,Influenza,34987.0,21,34966,120000000
2022-04-01,Maharashtra,Influenza,35238.0,23,35215,120000000
2022-04-08,Maharashtra,Influenza,42823.0,60,42763,120000000
2022-04-15,Maharashtra,Influenza,44852.0,50,44802,120000000
2022-04-22,Maharashtra,Influenza,50234.0,45,50189,120000000
2022-04-29,Maharashtra,Influenza,57610.0,45,57565,120000000
2022-05-06,Maharashtra,Influenza,64013.0,44,63969,120000000
2022-05-13,Maharashtra,Influenza,56765.0,42,56723,120000000
2022-05-20,Maharashtra,Influenza,65286.0,78,65208,120000000
2022-05-27,Maharashtra,Influenza,71396.0,46,71350,120000000
2022-06-03,Maharashtra,Influenza,70584.0,87,70497,120000000
2022-06-10,Maharashtra,Influenza,86375.0,88,86287,120000000
2022-06-17,Maharashtra,Influenza,76467.0,40,76427,120000000
2022-06-24,Maharashtra,Influenza,84744.0,50,84694,120000000
2022-07-01,Maharashtra,Influenza,81662.0,47,81615,120000000
2022-07-08,Maharashtra,Influenza,62796.0,71,62725,120000000
2022-07-15,Maharashtra,Influenza,72244.0,81,72163,120000000
2022-07-22,Maharashtra,Influenza,83038.0,54,82984,120000000
2022-07-29,Maharashtra,Influenza,82851.0,80,82771,120000000
2022-08-05,Maharashtra,Influenza,64390.0,82,64308,120000000
2022-08-12,Maharashtra,Influenza,69431.0,40,69391,120000000
2022-08-19,Maharashtra,Influenza,57332.0,57,57275,120000000
2022-08-26,Maharashtra,Influenza,58113.0,39,58074,120000000
2022-09-02,Maharashtra,Influenza,48610.0,51,48559,120000000
2022-09-09,Maharashtra,Influenza,58751.0,69,58682,120000000
2022-09-16,Maharashtra,Influenza,46848.0,66,46782,120000000
2022-09-23,Maharashtra,Influenza,49069.0,48,49021,120000000
2022-09-30,Maharashtra,Influenza,38822.0,49,38773,120000000
2022-10-07,Maharashtra,Influenza,27637.0,29,27608,120000000
2022-10-14,Maharashtra,Influenza,34430.0,23,34407,120000000
2022-10-21,Maharashtra,Influenza,26133.0,29,26104,120000000
2022-10-28,Maharashtra,Influenza,23171.0,14,23157,120000000
2022-11-04,Maharashtra,Influenza,16005.0,15,15990,120000000
2022-11-11,Maharashtra,Influenza,13608.0,18,13590,120000000
2022-11-18,Maharashtra,Influenza,10885.0,6,10879,120000000
2022-11-25,Maharashtra,Influenza,7877.0,5,7872,120000000
2022-12-02,Maharashtra,Influenza,4728.0,5,4723,120000000
2022-12-09,Maharashtra,Influenza,2031.0,2,2029,120000000
2022-12-16,Maharashtra,Influenza,1198.0,1,1197,120000000
2022-12-23,Maharashtra,Influenza,284.0,0,284,120000000
2022-12-30,Maharashtra,Influenza,0.0,0,0,120000000
2023-01-06,Maharashtra,Influenza,279.0,0,279,120000000
2023-01-13,Maharashtra,Influenza,1187.0,1,1186,120000000
2023-01-20,Maharashtra,Influenza,2186.0,1,2185,120000000
2023-01-27,Maharashtra,Influenza,4499.0,6,4493,120000000
2023-02-03,Maharashtra,Influenza,7357.0,4,7353,120000000
2023-02-10,Maharashtra,Influenza,8471.0,11,8460,120000000
2023-02-17,Maharashtra,Influenza,66815.0,86,66729,120000000
2023-02-24,Maharashtra,Influenza,15660.0,19,15641,120000000
2023-03-03,Maharashtra,Influenza,22457.0,21,22436,120000000
2023-03-10,Maharashtra,Influenza,29636.0,15,29621,120000000
2023-03-17,Maharashtra,Influenza,34233.0,42,34191,120000000
2023-03-24,Maharashtra,Influenza,38441.0,32,38409,120000000
2023-03-31,Maharashtra,Influenza,,45,35898,120000000
2023-04-07,Maharashtra,Influenza,43199.0,29,43170,120000000
2023-04-14,Maharashtra,Influenza,55489.0,43,55446,120000000
2023-04-21,Maharashtra,Influenza,42426.0,53,42373,120000000
2023-04-28,Maharashtra,Influenza,57802.0,76,57726,120000000
2023-05-05,Maharashtra,Influenza,307923.0,342,307581,120000000
2023-05-12,Maharashtra,Influenza,63968.0,76,63892,120000000
2023-05-19,Maharashtra,Influenza,61751.0,62,61689,120000000
2023-05-26,Maharashtra,Influenza,65246.0,73,65173,120000000
2023-06-02,Maharashtra,Influenza,85360.0,43,85317,120000000
2023-06-09,Maharashtra,Influenza,72802.0,49,72753,120000000
2023-06-16,Maharashtra,Influenza,84192.0,120,84072,120000000
2023-06-23,Maharashtra,Influenza,76823.0,94,76729,120000000
2023-06-30,Maharashtra,Influenza,84009.0,72,83937,120000000
2023-07-07,Maharashtra,Influenza,219377.0,231,219146,120000000
2023-07-14,Maharashtra,Influenza,61498.0,48,61450,120000000
2023-07-21,Maharashtra,Influenza,60317.0,88,60229,120000000
2023-07-28,Maharashtra,Influenza,86119.0,71,86048,120000000
2023-08-04,Maharashtra,Influenza,58262.0,67,58195,120000000
2023-08-11,Maharashtra,Influenza,64232.0,46,64186,120000000
2023-08-18,Maharashtra,Influenza,56695.0,40,56655,120000000
2023-08-25,Maharashtra,Influenza,62628.0,34,62594,120000000
2023-09-01,Maharashtra,Influenza,52361.0,39,52322,120000000
2023-09-08,Maharashtra,Influenza,51958.0,54,51904,120000000
2023-09-15,Maharashtra,Influenza,48820.0,64,48756,120000000
2023-09-22,Maharashtra,Influenza,45101.0,55,45046,120000000
2023-09-29,Maharashtra,Influenza,125261.0,178,125083,120000000
2023-10-06,Maharashtra,Influenza,40047.0,25,40022,120000000
2023-10-13,Maharashtra,Influenza,32381.0,18,32363,120000000
2023-10-20,Maharashtra,Influenza,28680.0,33,28647,120000000
2023-10-27,Maharashtra,Influenza,24007.0,12,23995,120000000
2023-11-03,Maharashtra,Influenza,19129.0,10,19119,120000000
2023-11-10,Maharashtra,Influenza,13147.0,10,13137,120000000
2023-11-17,Maharashtra,Influenza,9942.0,12,9930,120000000
2023-11-24,Maharashtra,Influenza,7228.0,6,7222,120000000
2023-12-01,Maharashtra,Influenza,5237.0,5,5232,120000000
2023-12-08,Maharashtra,Influenza,2849.0,2,2847,120000000
2023-12-15,Maharashtra,Influenza,906.0,1,905,120000000
2023-12-22,Maharashtra,Influenza,271.0,0,271,120000000
2021-01-01,Maharashtra,COVID-19,8906.0,196,8710,120000000
2021-01-08,Maharashtra,COVID-19,8224.0,156,8068,120000000
2021-01-15,Maharashtra,COVID-19,11998.0,242,11756,120000000
2021-01-22,Maharashtra,COVID-19,14692.0,273,14419,120000000
2021-01-29,Maharashtra,COVID-19,135043.0,2656,132387,120000000
2021-02-05,Maharashtra,COVID-19,16426.0,301,16125,120000000
2021-02-12,Maharashtra,COVID-19,22301.0,345,21956,120000000
2021-02-19,Maharashtra,COVID-19,23252.0,276,22976,120000000
2021-02-26,Maharashtra,COVID-19,26393.0,489,25904,120000000
2021-03-05,Maharashtra,COVID-19,34994.0,570,34424,120000000
2021-03-12,Maharashtra,COVID-19,38191.0,642,37549,120000000
2021-03-19,Maharashtra,COVID-19,29474.0,281,29193,120000000
2021-03-26,Maharashtra,COVID-19,43017.0,602,42415,120000000
2021-04-02,Maharashtra,COVID-19,44075.0,401,43674,120000000
2021-04-09,Maharashtra,COVID-19,42133.0,676,41457,120000000
2021-04-16,Maharashtra,COVID-19,37621.0,804,36817,120000000
2021-04-23,Maharashtra,COVID-19,44950.0,761,44189,120000000
2021-04-30,Maharashtra,COVID-19,38763.0,494,38269,120000000
2021-05-07,Maharashtra,COVID-19,47345.0,524,46821,120000000
2021-05-14,Maharashtra,COVID-19,47870.0,765,47105,120000000
2021-05-21,Maharashtra,COVID-19,50883.0,819,50064,120000000
2021-05-28,Maharashtra,COVID-19,50453.0,743,49710,120000000
2021-06-04,Maharashtra,COVID-19,43195.0,702,42493,120000000
2021-06-11,Maharashtra,COVID-19,46937.0,434,46503,120000000
2021-06-18,Maharashtra,COVID-19,42238.0,695,41543,120000000
2021-06-25,Maharashtra,COVID-19,46662.0,844,45818,120000000
2021-07-02,Maharashtra,COVID-19,40263.0,729,39534,120000000
2021-07-09,Maharashtra,COVID-19,36482.0,329,36153,120000000
2021-07-16,Maharashtra,COVID-19,33105.0,297,32808,120000000
2021-07-23,Maharashtra,COVID-19,32602.0,597,32005,120000000
2021-07-30,Maharashtra,COVID-19,24544.0,491,24053,120000000
2021-08-06,Maharashtra,COVID-19,28808.0,516,28292,120000000
2021-08-13,Maharashtra,COVID-19,18361.0,233,18128,120000000
2021-08-20,Maharashtra,COVID-19,17671.0,291,17380,120000000
2021-08-27,Maharashtra,COVID-19,15297.0,200,15097,120000000
2021-09-03,Maharashtra,COVID-19,16845.0,195,16650,120000000
2021-09-10,Maharashtra,COVID-19,10224.0,125,10099,120000000
2021-09-17,Maharashtra,COVID-19,9313.0,78,9235,120000000
2021-09-24,Maharashtra,COVID-19,6970.0,58,6912,120000000
2021-10-01,Maharashtra,COVID-19,6173.0,126,6047,120000000
2021-10-08,Maharashtra,COVID-19,4371.0,94,4277,120000000
2021-10-15,Maharashtra,COVID-19,2430.0,50,2380,120000000
2021-10-22,Maharashtra,COVID-19,1208.0,16,1192,120000000
2021-10-29,Maharashtra,COVID-19,606.0,7,599,120000000
2021-11-05,Maharashtra,COVID-19,1448.0,18,1430,120000000
2021-11-12,Maharashtra,COVID-19,0.0,0,0,120000000
2021-11-19,Maharashtra,COVID-19,184.0,1,183,120000000
2021-11-26,Maharashtra,COVID-19,588.0,10,578,120000000
2021-12-03,Maharashtra,COVID-19,1426.0,14,1412,120000000
2021-12-10,Maharashtra,COVID-19,2434.0,42,2392,120000000
2021-12-17,Maharashtra,COVID-19,3508.0,39,3469,120000000
2021-12-24,Maharashtra,COVID-19,48672.0,396,48276,120000000
2021-12-31,Maharashtra,COVID-19,6278.0,112,6166,120000000
2022-01-07,Maharashtra,COVID-19,11531.0,123,11408,120000000
2022-01-14,Maharashtra,COVID-19,12656.0,192,12464,120000000
2022-01-21,Maharashtra,COVID-19,11649.0,205,11444,120000000
2022-01-28,Maharashtra,COVID-19,20329.0,343,19986,120000000
2022-02-04,Maharashtra,COVID-19,21812.0,375,21437,120000000
2022-02-11,Maharashtra,COVID-19,24070.0,505,23565,120000000
2022-02-18,Maharashtra,COVID-19,27681.0,332,27349,120000000
2022-02-25,Maharashtra,COVID-19,29296.0,226,29070,120000000
2022-03-04,Maharashtra,COVID-19,33905.0,415,33490,120000000
2022-03-11,Maharashtra,COVID-19,35935.0,392,35543,120000000
2022-03-18,Maharashtra,COVID-19,40052.0,683,39369,120000000
2022-03-25,Maharashtra,COVID-19,41378.0,869,40509,120000000
2022-04-01,Maharashtra,COVID-19,44784.0,841,43943,120000000
2022-04-08,Maharashtra,COVID-19,47002.0,585,46417,120000000
2022-04-15,Maharashtra,COVID-19,47919.0,486,47433,120000000
2022-04-22,Maharashtra,COVID-19,42204.0,478,41726,120000000
2022-04-29,Maharashtra,COVID-19,52632.0,1093,51539,120000000
2022-05-06,Maharashtra,COVID-19,48774.0,851,47923,120000000
2022-05-13,Maharashtra,COVID-19,35832.0,742,35090,120000000
2022-05-20,Maharashtra,COVID-19,45860.0,826,45034,120000000
2022-05-27,Maharashtra,COVID-19,43480.0,604,42876,120000000
2022-06-03,Maharashtra,COVID-19,41193.0,425,40768,120000000
2022-06-10,Maharashtra,COVID-19,38418.0,649,37769,120000000
2022-06-17,Maharashtra,COVID-19,294413.0,2836,291577,120000000
2022-06-24,Maharashtra,COVID-19,45522.0,747,44775,120000000
2022-07-01,Maharashtra,COVID-19,32103.0,665,31438,120000000
2022-07-08,Maharashtra,COVID-19,30011.0,357,29654,120000000
2022-07-15,Maharashtra,COVID-19,33953.0,675,33278,120000000
2022-07-22,Maharashtra,COVID-19,24561.0,392,24169,120000000
2022-07-29,Maharashtra,COVID-19,28585.0,494,28091,120000000
2022-08-05,Maharashtra,COVID-19,196800.0,2938,193862,120000000
2022-08-12,Maharashtra,COVID-19,20771.0,266,20505,120000000
2022-08-19,Maharashtra,COVID-19,22974.0,275,22699,120000000
2022-08-26,Maharashtra,COVID-19,19355.0,268,19087,120000000
2022-09-02,Maharashtra,COVID-19,13875.0,188,13687,120000000
2022-09-09,Maharashtra,COVID-19,10358.0,161,10197,120000000
2022-09-16,Maharashtra,COVID-19,11285.0,244,11041,120000000
2022-09-23,Maharashtra,COVID-19,8573.0,188,8385,120000000
2022-09-30,Maharashtra,COVID-19,5605.0,96,5509,120000000
2022-10-07,Maharashtra,COVID-19,3638.0,63,3575,120000000
2022-10-14,Maharashtra,COVID-19,2479.0,31,2448,120000000
2022-10-21,Maharashtra,COVID-19,1299.0,16,1283,120000000
2022-10-28,Maharashtra,COVID-19,588.0,13,575,120000000
2022-11-04,Maharashtra,COVID-19,154.0,2,152,120000000
2022-11-11,Maharashtra,COVID-19,,0,0,120000000
2022-11-18,Maharashtra,COVID-19,146.0,1,145,120000000
2022-11-25,Maharashtra,COVID-19,637.0,11,626,120000000
2022-12-02,Maharashtra,COVID-19,8522.0,183,8339,120000000
2022-12-09,Maharashtra,COVID-19,2698.0,54,2644,120000000
2022-12-16,Maharashtra,COVID-19,4067.0,87,3980,120000000
2022-12-23,Maharashtra,COVID-19,6292.0,82,6210,120000000
2022-12-30,Maharashtra,COVID-19,8424.0,174,8250,120000000
2023-01-06,Maharashtra,COVID-19,9701.0,184,9517,120000000
2023-01-13,Maharashtra,COVID-19,11912.0,193,11719,120000000
2023-01-20,Maharashtra,COVID-19,13029.0,249,12780,120000000
2023-01-27,Maharashtra,COVID-19,14576.0,133,14443,120000000
2023-02-03,Maharashtra,COVID-19,18707.0,189,18518,120000000
2023-02-10,Maharashtra,COVID-19,145251.0,2222,143029,120000000
2023-02-17,Maharashtra,COVID-19,26730.0,538,26192,120000000
2023-02-24,Maharashtra,COVID-19,29136.0,338,28798,120000000
2023-03-03,Maharashtra,COVID-19,34926.0,285,34641,120000000
2023-03-10,Maharashtra,COVID-19,28786.0,367,28419,120000000
2023-03-17,Maharashtra,COVID-19,28235.0,532,27703,120000000
2023-03-24,Maharashtra,COVID-19,35198.0,485,34713,120000000
2023-03-31,Maharashtra,COVID-19,44250.0,417,43833,120000000
2023-04-07,Maharashtra,COVID-19,42315.0,507,41808,120000000
2023-04-14,Maharashtra,COVID-19,38029.0,721,37308,120000000
2023-04-21,Maharashtra,COVID-19,225861.0,2220,223641,120000000
2023-04-28,Maharashtra,COVID-19,43960.0,424,43536,120000000
2023-05-05,Maharashtra,COVID-19,44306.0,445,43861,120000000
2023-05-12,Maharashtra,COVID-19,274547.0,5568,268979,120000000
2023-05-19,Maharashtra,COVID-19,45015.0,642,44373,120000000
2023-05-26,Maharashtra,COVID-19,51822.0,1081,50741,120000000
2023-06-02,Maharashtra,COVID-19,46469.0,1008,45461,120000000
2023-06-09,Maharashtra,COVID-19,48866.0,581,48285,120000000
2023-06-16,Maharashtra,COVID-19,35375.0,580,34795,120000000
2023-06-23,Maharashtra,COVID-19,42828.0,705,42123,120000000
2023-06-30,Maharashtra,COVID-19,34444.0,614,33830,120000000
2023-07-07,Maharashtra,COVID-19,31176.0,424,30752,120000000
2023-07-14,Maharashtra,COVID-19,,411,25713,120000000
2023-07-21,Maharashtra,COVID-19,34783.0,308,34475,120000000
2023-07-28,Maharashtra,COVID-19,23704.0,487,23217,120000000
2023-08-04,Maharashtra,COVID-19,21917.0,462,21455,120000000
2023-08-11,Maharashtra,COVID-19,23069.0,495,22574,120000000
2023-08-18,Maharashtra,COVID-19,19935.0,324,19611,120000000
2023-08-25,Maharashtra,COVID-19,15106.0,299,14807,120000000
2023-09-01,Maharashtra,COVID-19,16611.0,243,16368,120000000
2023-09-08,Maharashtra,COVID-19,12733.0,230,12503,120000000
2023-09-15,Maharashtra,COVID-19,8487.0,90,8397,120000000
2023-09-22,Maharashtra,COVID-19,7168.0,92,7076,120000000
2023-09-29,Maharashtra,COVID-19,6586.0,61,6525,120000000
2023-10-06,Maharashtra,COVID-19,3232.0,40,3192,120000000
2023-10-13,Maharashtra,COVID-19,2423.0,54,2369,120000000
2023-10-20,Maharashtra,COVID-19,1207.0,14,1193,120000000
2023-10-27,Maharashtra,COVID-19,575.0,10,565,120000000
2023-11-03,Maharashtra,COVID-19,189.0,1,188,120000000
2023-11-10,Maharashtra,COVID-19,0.0,0,0,120000000
2023-11-17,Maharashtra,COVID-19,154.0,1,153,120000000
2023-11-24,Maharashtra,COVID-19,542.0,5,537,120000000
2023-12-01,Maharashtra,COVID-19,1697.0,20,1677,120000000
2023-12-08,Maharashtra,COVID-19,2978.0,30,2948,120000000
